reg_id,em3 present,em3 notupdated,em3 absent,em3 total,em3 per,dsa present,dsa notupdated,dsa absent,dsa total,dsa per,se present,se notupdated,se absent,se total,se per,ppl present,ppl notupdated,ppl absent,ppl total,ppl per,mp present,mp notupdated,mp absent,mp total,mp per
21931,20,9,14,43,58.82,15,12,14,41,51.72,20,8,16,44,55.56,15,10,18,43,45.45,27,10,5,42,84.38
21932,23,9,11,43,67.65,12,12,17,41,41.38,15,8,21,44,41.67,27,10,6,43,81.82,29,10,3,42,90.62
21933,30,9,4,43,88.24,21,12,8,41,72.41,29,8,7,44,80.56,32,10,1,43,96.97,5,10,27,42,15.62
21934,16,9,18,43,47.06,5,12,24,41,17.24,16,8,20,44,44.44,8,10,25,43,24.24,21,10,11,42,65.62
21935,22,9,12,43,64.71,12,12,17,41,41.38,18,8,18,44,50.0,5,10,28,43,15.15,7,10,25,42,21.88
21936,15,9,19,43,44.12,16,12,13,41,55.17,28,8,8,44,77.78,16,10,17,43,48.48,9,10,23,42,28.12
21937,22,9,12,43,64.71,11,12,18,41,37.93,8,8,28,44,22.22,17,10,16,43,51.52,13,10,19,42,40.62
21938,6,9,28,43,17.65,22,12,7,41,75.86,12,8,24,44,33.33,24,10,9,43,72.73,15,10,17,42,46.88
21939,13,9,21,43,38.24,24,12,5,41,82.76,7,8,29,44,19.44,18,10,15,43,54.55,25,10,7,42,78.12
21940,20,9,14,43,58.82,7,12,22,41,24.14,16,8,20,44,44.44,19,10,14,43,57.58,8,10,24,42,25.0
21941,24,9,10,43,70.59,15,12,14,41,51.72,20,8,16,44,55.56,16,10,17,43,48.48,18,10,14,42,56.25
21942,11,9,23,43,32.35,8,12,21,41,27.59,22,8,14,44,61.11,6,10,27,43,18.18,16,10,16,42,50.0
21943,12,9,22,43,35.29,9,12,20,41,31.03,26,8,10,44,72.22,5,10,28,43,15.15,8,10,24,42,25.0
21944,10,9,24,43,29.41,23,12,6,41,79.31,21,8,15,44,58.33,26,10,7,43,78.79,5,10,27,42,15.62
21945,12,9,22,43,35.29,7,12,22,41,24.14,19,8,17,44,52.78,11,10,22,43,33.33,31,10,1,42,96.88
21946,21,9,13,43,61.76,17,12,12,41,58.62,32,8,4,44,88.89,8,10,25,43,24.24,22,10,10,42,68.75
21947,25,9,9,43,73.53,15,12,14,41,51.72,16,8,20,44,44.44,18,10,15,43,54.55,24,10,8,42,75.0
21948,27,9,7,43,79.41,8,12,21,41,27.59,12,8,24,44,33.33,17,10,16,43,51.52,16,10,16,42,50.0
21949,23,9,11,43,67.65,14,12,15,41,48.28,20,8,16,44,55.56,13,10,20,43,39.39,17,10,15,42,53.12
21950,16,9,18,43,47.06,9,12,20,41,31.03,26,8,10,44,72.22,30,10,3,43,90.91,13,10,19,42,40.62
21951,23,9,11,43,67.65,20,12,9,41,68.97,17,8,19,44,47.22,8,10,25,43,24.24,10,10,22,42,31.25
21952,21,9,13,43,61.76,25,12,4,41,86.21,19,8,17,44,52.78,16,10,17,43,48.48,27,10,5,42,84.38
21953,28,9,6,43,82.35,20,12,9,41,68.97,10,8,26,44,27.78,9,10,24,43,27.27,20,10,12,42,62.5
21954,26,9,8,43,76.47,21,12,8,41,72.41,22,8,14,44,61.11,22,10,11,43,66.67,9,10,23,42,28.12
21955,28,9,6,43,82.35,17,12,12,41,58.62,17,8,19,44,47.22,16,10,17,43,48.48,31,10,1,42,96.88
21956,22,9,12,43,64.71,6,12,23,41,20.69,21,8,15,44,58.33,14,10,19,43,42.42,10,10,22,42,31.25
21957,16,9,18,43,47.06,18,12,11,41,62.07,9,8,27,44,25.0,21,10,12,43,63.64,15,10,17,42,46.88
21958,14,9,20,43,41.18,28,12,1,41,96.55,33,8,3,44,91.67,21,10,12,43,63.64,15,10,17,42,46.88
21959,26,9,8,43,76.47,13,12,16,41,44.83,17,8,19,44,47.22,6,10,27,43,18.18,27,10,5,42,84.38
21960,17,9,17,43,50.0,20,12,9,41,68.97,33,8,3,44,91.67,19,10,14,43,57.58,8,10,24,42,25.0
21961,20,9,14,43,58.82,15,12,14,41,51.72,21,8,15,44,58.33,31,10,2,43,93.94,15,10,17,42,46.88
21962,15,9,19,43,44.12,28,12,1,41,96.55,17,8,19,44,47.22,16,10,17,43,48.48,31,10,1,42,96.88
21963,14,9,20,43,41.18,23,12,6,41,79.31,31,8,5,44,86.11,29,10,4,43,87.88,20,10,12,42,62.5
21964,29,9,5,43,85.29,13,12,16,41,44.83,23,8,13,44,63.89,27,10,6,43,81.82,29,10,3,42,90.62
21965,30,9,4,43,88.24,15,12,14,41,51.72,15,8,21,44,41.67,14,10,19,43,42.42,17,10,15,42,53.12
21966,29,9,5,43,85.29,12,12,17,41,41.38,35,8,1,44,97.22,26,10,7,43,78.79,20,10,12,42,62.5
21967,31,9,3,43,91.18,19,12,10,41,65.52,14,8,22,44,38.89,17,10,16,43,51.52,13,10,19,42,40.62
21968,17,9,17,43,50.0,13,12,16,41,44.83,26,8,10,44,72.22,17,10,16,43,51.52,7,10,25,42,21.88
21969,8,9,26,43,23.53,22,12,7,41,75.86,34,8,2,44,94.44,17,10,16,43,51.52,23,10,9,42,71.88
21970,15,9,19,43,44.12,9,12,20,41,31.03,15,8,21,44,41.67,9,10,24,43,27.27,7,10,25,42,21.88
21971,8,9,26,43,23.53,9,12,20,41,31.03,28,8,8,44,77.78,32,10,1,43,96.97,16,10,16,42,50.0
21972,17,9,17,43,50.0,12,12,17,41,41.38,14,8,22,44,38.89,14,10,19,43,42.42,16,10,16,42,50.0
21973,11,9,23,43,32.35,21,12,8,41,72.41,12,8,24,44,33.33,24,10,9,43,72.73,30,10,2,42,93.75
21974,28,9,6,43,82.35,16,12,13,41,55.17,32,8,4,44,88.89,17,10,16,43,51.52,25,10,7,42,78.12
21975,33,9,1,43,97.06,20,12,9,41,68.97,12,8,24,44,33.33,21,10,12,43,63.64,20,10,12,42,62.5
21976,15,9,19,43,44.12,23,12,6,41,79.31,8,8,28,44,22.22,20,10,13,43,60.61,30,10,2,42,93.75
21977,20,9,14,43,58.82,10,12,19,41,34.48,19,8,17,44,52.78,27,10,6,43,81.82,19,10,13,42,59.38
21978,27,9,7,43,79.41,10,12,19,41,34.48,19,8,17,44,52.78,14,10,19,43,42.42,17,10,15,42,53.12
21979,20,9,14,43,58.82,21,12,8,41,72.41,10,8,26,44,27.78,18,10,15,43,54.55,25,10,7,42,78.12
21980,26,9,8,43,76.47,20,12,9,41,68.97,27,8,9,44,75.0,11,10,22,43,33.33,14,10,18,42,43.75
21981,32,9,2,43,94.12,26,12,3,41,89.66,19,8,17,44,52.78,31,10,2,43,93.94,13,10,19,42,40.62
21982,10,9,24,43,29.41,27,12,2,41,93.1,16,8,20,44,44.44,15,10,18,43,45.45,15,10,17,42,46.88
21983,32,9,2,43,94.12,10,12,19,41,34.48,22,8,14,44,61.11,18,10,15,43,54.55,31,10,1,42,96.88
21984,29,9,5,43,85.29,25,12,4,41,86.21,15,8,21,44,41.67,30,10,3,43,90.91,18,10,14,42,56.25
21985,10,9,24,43,29.41,27,12,2,41,93.1,29,8,7,44,80.56,13,10,20,43,39.39,30,10,2,42,93.75
21986,33,9,1,43,97.06,16,12,13,41,55.17,17,8,19,44,47.22,30,10,3,43,90.91,19,10,13,42,59.38
21987,29,9,5,43,85.29,8,12,21,41,27.59,27,8,9,44,75.0,31,10,2,43,93.94,7,10,25,42,21.88
21988,22,9,12,43,64.71,10,12,19,41,34.48,33,8,3,44,91.67,15,10,18,43,45.45,16,10,16,42,50.0
21989,12,9,22,43,35.29,8,12,21,41,27.59,31,8,5,44,86.11,21,10,12,43,63.64,10,10,22,42,31.25
21990,19,9,15,43,55.88,18,12,11,41,62.07,15,8,21,44,41.67,11,10,22,43,33.33,15,10,17,42,46.88
21991,30,9,4,43,88.24,15,12,14,41,51.72,21,8,15,44,58.33,31,10,2,43,93.94,26,10,6,42,81.25
21992,11,9,23,43,32.35,22,12,7,41,75.86,29,8,7,44,80.56,8,10,25,43,24.24,10,10,22,42,31.25
21993,21,9,13,43,61.76,16,12,13,41,55.17,5,8,31,44,13.89,16,10,17,43,48.48,30,10,2,42,93.75
21994,7,9,27,43,20.59,15,12,14,41,51.72,18,8,18,44,50.0,6,10,27,43,18.18,17,10,15,42,53.12
21995,13,9,21,43,38.24,14,12,15,41,48.28,15,8,21,44,41.67,28,10,5,43,84.85,5,10,27,42,15.62
21996,27,9,7,43,79.41,17,12,12,41,58.62,32,8,4,44,88.89,5,10,28,43,15.15,10,10,22,42,31.25
21997,29,9,5,43,85.29,17,12,12,41,58.62,18,8,18,44,50.0,8,10,25,43,24.24,22,10,10,42,68.75
21998,24,9,10,43,70.59,15,12,14,41,51.72,24,8,12,44,66.67,26,10,7,43,78.79,23,10,9,42,71.88
21999,14,9,20,43,41.18,13,12,16,41,44.83,9,8,27,44,25.0,17,10,16,43,51.52,22,10,10,42,68.75
22000,25,9,9,43,73.53,12,12,17,41,41.38,29,8,7,44,80.56,23,10,10,43,69.7,20,10,12,42,62.5
22001,20,9,14,43,58.82,9,12,20,41,31.03,21,8,15,44,58.33,6,10,27,43,18.18,16,10,16,42,50.0
22002,14,9,20,43,41.18,5,12,24,41,17.24,10,8,26,44,27.78,14,10,19,43,42.42,9,10,23,42,28.12
22003,30,9,4,43,88.24,13,12,16,41,44.83,35,8,1,44,97.22,8,10,25,43,24.24,28,10,4,42,87.5
22004,8,9,26,43,23.53,17,12,12,41,58.62,33,8,3,44,91.67,22,10,11,43,66.67,18,10,14,42,56.25
22005,25,9,9,43,73.53,19,12,10,41,65.52,18,8,18,44,50.0,25,10,8,43,75.76,20,10,12,42,62.5
22006,27,9,7,43,79.41,25,12,4,41,86.21,10,8,26,44,27.78,27,10,6,43,81.82,18,10,14,42,56.25
22007,24,9,10,43,70.59,25,12,4,41,86.21,15,8,21,44,41.67,30,10,3,43,90.91,23,10,9,42,71.88
22008,17,9,17,43,50.0,8,12,21,41,27.59,19,8,17,44,52.78,7,10,26,43,21.21,20,10,12,42,62.5
22009,8,9,26,43,23.53,19,12,10,41,65.52,11,8,25,44,30.56,27,10,6,43,81.82,10,10,22,42,31.25
22010,28,9,6,43,82.35,14,12,15,41,48.28,17,8,19,44,47.22,21,10,12,43,63.64,17,10,15,42,53.12
22011,27,9,7,43,79.41,21,12,8,41,72.41,12,8,24,44,33.33,8,10,25,43,24.24,13,10,19,42,40.62
22012,29,9,5,43,85.29,11,12,18,41,37.93,10,8,26,44,27.78,17,10,16,43,51.52,8,10,24,42,25.0
22013,19,9,15,43,55.88,14,12,15,41,48.28,19,8,17,44,52.78,11,10,22,43,33.33,15,10,17,42,46.88
22014,32,9,2,43,94.12,10,12,19,41,34.48,7,8,29,44,19.44,27,10,6,43,81.82,15,10,17,42,46.88
22015,25,9,9,43,73.53,24,12,5,41,82.76,25,8,11,44,69.44,17,10,16,43,51.52,6,10,26,42,18.75
22016,17,9,17,43,50.0,24,12,5,41,82.76,17,8,19,44,47.22,14,10,19,43,42.42,19,10,13,42,59.38
22017,26,9,8,43,76.47,6,12,23,41,20.69,28,8,8,44,77.78,15,10,18,43,45.45,21,10,11,42,65.62
22018,33,9,1,43,97.06,22,12,7,41,75.86,22,8,14,44,61.11,21,10,12,43,63.64,10,10,22,42,31.25
22019,24,9,10,43,70.59,13,12,16,41,44.83,12,8,24,44,33.33,7,10,26,43,21.21,20,10,12,42,62.5
22020,13,9,21,43,38.24,15,12,14,41,51.72,14,8,22,44,38.89,28,10,5,43,84.85,25,10,7,42,78.12
22021,17,9,17,43,50.0,22,12,7,41,75.86,5,8,31,44,13.89,9,10,24,43,27.27,19,10,13,42,59.38
22022,20,9,14,43,58.82,17,12,12,41,58.62,29,8,7,44,80.56,24,10,9,43,72.73,5,10,27,42,15.62
22023,13,9,21,43,38.24,26,12,3,41,89.66,15,8,21,44,41.67,23,10,10,43,69.7,13,10,19,42,40.62
22024,17,9,17,43,50.0,27,12,2,41,93.1,35,8,1,44,97.22,15,10,18,43,45.45,6,10,26,42,18.75
22025,10,9,24,43,29.41,17,12,12,41,58.62,18,8,18,44,50.0,31,10,2,43,93.94,29,10,3,42,90.62
22026,24,9,10,43,70.59,24,12,5,41,82.76,26,8,10,44,72.22,14,10,19,43,42.42,5,10,27,42,15.62
22027,29,9,5,43,85.29,21,12,8,41,72.41,11,8,25,44,30.56,7,10,26,43,21.21,10,10,22,42,31.25
22028,27,9,7,43,79.41,5,12,24,41,17.24,13,8,23,44,36.11,15,10,18,43,45.45,8,10,24,42,25.0
22029,22,9,12,43,64.71,15,12,14,41,51.72,26,8,10,44,72.22,17,10,16,43,51.52,18,10,14,42,56.25
22030,24,9,10,43,70.59,5,12,24,41,17.24,13,8,23,44,36.11,16,10,17,43,48.48,11,10,21,42,34.38
22031,15,9,19,43,44.12,25,12,4,41,86.21,15,8,21,44,41.67,16,10,17,43,48.48,31,10,1,42,96.88
22032,16,9,18,43,47.06,25,12,4,41,86.21,34,8,2,44,94.44,11,10,22,43,33.33,13,10,19,42,40.62
22033,7,9,27,43,20.59,21,12,8,41,72.41,15,8,21,44,41.67,15,10,18,43,45.45,10,10,22,42,31.25
22034,32,9,2,43,94.12,23,12,6,41,79.31,26,8,10,44,72.22,22,10,11,43,66.67,26,10,6,42,81.25
22035,9,9,25,43,26.47,16,12,13,41,55.17,5,8,31,44,13.89,12,10,21,43,36.36,23,10,9,42,71.88
22036,24,9,10,43,70.59,7,12,22,41,24.14,17,8,19,44,47.22,5,10,28,43,15.15,29,10,3,42,90.62
22037,22,9,12,43,64.71,26,12,3,41,89.66,7,8,29,44,19.44,27,10,6,43,81.82,18,10,14,42,56.25
22038,30,9,4,43,88.24,26,12,3,41,89.66,15,8,21,44,41.67,32,10,1,43,96.97,29,10,3,42,90.62
22039,25,9,9,43,73.53,16,12,13,41,55.17,8,8,28,44,22.22,29,10,4,43,87.88,30,10,2,42,93.75
22040,19,9,15,43,55.88,21,12,8,41,72.41,34,8,2,44,94.44,20,10,13,43,60.61,10,10,22,42,31.25
22041,10,9,24,43,29.41,7,12,22,41,24.14,7,8,29,44,19.44,7,10,26,43,21.21,21,10,11,42,65.62
22042,31,9,3,43,91.18,12,12,17,41,41.38,23,8,13,44,63.89,13,10,20,43,39.39,19,10,13,42,59.38
22043,18,9,16,43,52.94,24,12,5,41,82.76,5,8,31,44,13.89,17,10,16,43,51.52,20,10,12,42,62.5
22044,23,9,11,43,67.65,15,12,14,41,51.72,16,8,20,44,44.44,11,10,22,43,33.33,30,10,2,42,93.75
22045,14,9,20,43,41.18,18,12,11,41,62.07,15,8,21,44,41.67,8,10,25,43,24.24,9,10,23,42,28.12
22046,15,9,19,43,44.12,8,12,21,41,27.59,17,8,19,44,47.22,12,10,21,43,36.36,15,10,17,42,46.88
22047,10,9,24,43,29.41,14,12,15,41,48.28,26,8,10,44,72.22,14,10,19,43,42.42,21,10,11,42,65.62
22048,18,9,16,43,52.94,14,12,15,41,48.28,16,8,20,44,44.44,19,10,14,43,57.58,18,10,14,42,56.25
22049,29,9,5,43,85.29,5,12,24,41,17.24,26,8,10,44,72.22,16,10,17,43,48.48,10,10,22,42,31.25
22050,6,9,28,43,17.65,19,12,10,41,65.52,20,8,16,44,55.56,16,10,17,43,48.48,6,10,26,42,18.75
22051,10,9,24,43,29.41,18,12,11,41,62.07,12,8,24,44,33.33,15,10,18,43,45.45,14,10,18,42,43.75
22052,10,9,24,43,29.41,28,12,1,41,96.55,12,8,24,44,33.33,16,10,17,43,48.48,9,10,23,42,28.12
22053,10,9,24,43,29.41,28,12,1,41,96.55,15,8,21,44,41.67,31,10,2,43,93.94,21,10,11,42,65.62
22054,17,9,17,43,50.0,14,12,15,41,48.28,26,8,10,44,72.22,19,10,14,43,57.58,10,10,22,42,31.25
22055,7,9,27,43,20.59,11,12,18,41,37.93,14,8,22,44,38.89,11,10,22,43,33.33,15,10,17,42,46.88
22056,18,9,16,43,52.94,19,12,10,41,65.52,31,8,5,44,86.11,13,10,20,43,39.39,29,10,3,42,90.62
22057,12,9,22,43,35.29,9,12,20,41,31.03,14,8,22,44,38.89,15,10,18,43,45.45,12,10,20,42,37.5
22058,12,9,22,43,35.29,7,12,22,41,24.14,17,8,19,44,47.22,16,10,17,43,48.48,13,10,19,42,40.62
22059,17,9,17,43,50.0,28,12,1,41,96.55,15,8,21,44,41.67,18,10,15,43,54.55,12,10,20,42,37.5
22060,5,9,29,43,14.71,25,12,4,41,86.21,8,8,28,44,22.22,26,10,7,43,78.79,16,10,16,42,50.0
22061,30,9,4,43,88.24,19,12,10,41,65.52,15,8,21,44,41.67,21,10,12,43,63.64,15,10,17,42,46.88
22062,25,9,9,43,73.53,16,12,13,41,55.17,10,8,26,44,27.78,21,10,12,43,63.64,28,10,4,42,87.5
22063,10,9,24,43,29.41,10,12,19,41,34.48,12,8,24,44,33.33,25,10,8,43,75.76,13,10,19,42,40.62
22064,8,9,26,43,23.53,28,12,1,41,96.55,17,8,19,44,47.22,10,10,23,43,30.3,29,10,3,42,90.62
22065,26,9,8,43,76.47,5,12,24,41,17.24,30,8,6,44,83.33,10,10,23,43,30.3,7,10,25,42,21.88
22066,13,9,21,43,38.24,19,12,10,41,65.52,19,8,17,44,52.78,29,10,4,43,87.88,15,10,17,42,46.88
22067,21,9,13,43,61.76,25,12,4,41,86.21,21,8,15,44,58.33,27,10,6,43,81.82,15,10,17,42,46.88
22068,16,9,18,43,47.06,21,12,8,41,72.41,12,8,24,44,33.33,20,10,13,43,60.61,17,10,15,42,53.12
22069,23,9,11,43,67.65,18,12,11,41,62.07,16,8,20,44,44.44,16,10,17,43,48.48,23,10,9,42,71.88
22070,5,9,29,43,14.71,13,12,16,41,44.83,24,8,12,44,66.67,14,10,19,43,42.42,28,10,4,42,87.5
22071,29,9,5,43,85.29,28,12,1,41,96.55,7,8,29,44,19.44,15,10,18,43,45.45,23,10,9,42,71.88
22072,14,9,20,43,41.18,10,12,19,41,34.48,15,8,21,44,41.67,32,10,1,43,96.97,21,10,11,42,65.62
22073,16,9,18,43,47.06,22,12,7,41,75.86,14,8,22,44,38.89,12,10,21,43,36.36,27,10,5,42,84.38
22074,18,9,16,43,52.94,11,12,18,41,37.93,18,8,18,44,50.0,32,10,1,43,96.97,26,10,6,42,81.25
22075,14,9,20,43,41.18,19,12,10,41,65.52,18,8,18,44,50.0,15,10,18,43,45.45,24,10,8,42,75.0
22076,5,9,29,43,14.71,12,12,17,41,41.38,15,8,21,44,41.67,24,10,9,43,72.73,15,10,17,42,46.88
22077,14,9,20,43,41.18,17,12,12,41,58.62,23,8,13,44,63.89,31,10,2,43,93.94,7,10,25,42,21.88
22078,24,9,10,43,70.59,17,12,12,41,58.62,21,8,15,44,58.33,23,10,10,43,69.7,25,10,7,42,78.12
22079,5,9,29,43,14.71,17,12,12,41,58.62,30,8,6,44,83.33,30,10,3,43,90.91,5,10,27,42,15.62
22080,29,9,5,43,85.29,6,12,23,41,20.69,9,8,27,44,25.0,17,10,16,43,51.52,23,10,9,42,71.88
22081,5,9,29,43,14.71,18,12,11,41,62.07,26,8,10,44,72.22,15,10,18,43,45.45,25,10,7,42,78.12
22082,19,9,15,43,55.88,15,12,14,41,51.72,20,8,16,44,55.56,22,10,11,43,66.67,28,10,4,42,87.5
22083,18,9,16,43,52.94,27,12,2,41,93.1,22,8,14,44,61.11,16,10,17,43,48.48,16,10,16,42,50.0
22084,8,9,26,43,23.53,28,12,1,41,96.55,22,8,14,44,61.11,24,10,9,43,72.73,16,10,16,42,50.0
22085,17,9,17,43,50.0,22,12,7,41,75.86,8,8,28,44,22.22,10,10,23,43,30.3,30,10,2,42,93.75
22086,31,9,3,43,91.18,23,12,6,41,79.31,12,8,24,44,33.33,25,10,8,43,75.76,17,10,15,42,53.12
22087,23,9,11,43,67.65,17,12,12,41,58.62,19,8,17,44,52.78,8,10,25,43,24.24,13,10,19,42,40.62
22088,31,9,3,43,91.18,21,12,8,41,72.41,26,8,10,44,72.22,17,10,16,43,51.52,25,10,7,42,78.12
22089,21,9,13,43,61.76,17,12,12,41,58.62,35,8,1,44,97.22,20,10,13,43,60.61,18,10,14,42,56.25
22090,27,9,7,43,79.41,7,12,22,41,24.14,30,8,6,44,83.33,28,10,5,43,84.85,22,10,10,42,68.75
22091,9,9,25,43,26.47,15,12,14,41,51.72,29,8,7,44,80.56,24,10,9,43,72.73,5,10,27,42,15.62
22092,11,9,23,43,32.35,26,12,3,41,89.66,6,8,30,44,16.67,10,10,23,43,30.3,28,10,4,42,87.5
22093,8,9,26,43,23.53,11,12,18,41,37.93,33,8,3,44,91.67,15,10,18,43,45.45,10,10,22,42,31.25
22094,22,9,12,43,64.71,25,12,4,41,86.21,35,8,1,44,97.22,18,10,15,43,54.55,9,10,23,42,28.12
22095,29,9,5,43,85.29,20,12,9,41,68.97,6,8,30,44,16.67,19,10,14,43,57.58,16,10,16,42,50.0
22096,21,9,13,43,61.76,5,12,24,41,17.24,28,8,8,44,77.78,12,10,21,43,36.36,10,10,22,42,31.25
22097,13,9,21,43,38.24,10,12,19,41,34.48,35,8,1,44,97.22,20,10,13,43,60.61,6,10,26,42,18.75
22098,32,9,2,43,94.12,17,12,12,41,58.62,32,8,4,44,88.89,9,10,24,43,27.27,12,10,20,42,37.5
22099,17,9,17,43,50.0,12,12,17,41,41.38,16,8,20,44,44.44,27,10,6,43,81.82,12,10,20,42,37.5
22100,12,9,22,43,35.29,26,12,3,41,89.66,32,8,4,44,88.89,27,10,6,43,81.82,11,10,21,42,34.38
22101,29,9,5,43,85.29,22,12,7,41,75.86,27,8,9,44,75.0,17,10,16,43,51.52,16,10,16,42,50.0
22102,14,9,20,43,41.18,15,12,14,41,51.72,23,8,13,44,63.89,25,10,8,43,75.76,18,10,14,42,56.25
22103,26,9,8,43,76.47,22,12,7,41,75.86,10,8,26,44,27.78,25,10,8,43,75.76,17,10,15,42,53.12
22104,11,9,23,43,32.35,19,12,10,41,65.52,20,8,16,44,55.56,11,10,22,43,33.33,21,10,11,42,65.62
22105,28,9,6,43,82.35,14,12,15,41,48.28,17,8,19,44,47.22,20,10,13,43,60.61,31,10,1,42,96.88
22106,7,9,27,43,20.59,20,12,9,41,68.97,16,8,20,44,44.44,30,10,3,43,90.91,5,10,27,42,15.62
22107,6,9,28,43,17.65,13,12,16,41,44.83,18,8,18,44,50.0,32,10,1,43,96.97,27,10,5,42,84.38
22108,9,9,25,43,26.47,14,12,15,41,48.28,25,8,11,44,69.44,13,10,20,43,39.39,11,10,21,42,34.38
22109,11,9,23,43,32.35,9,12,20,41,31.03,6,8,30,44,16.67,27,10,6,43,81.82,30,10,2,42,93.75
22110,20,9,14,43,58.82,20,12,9,41,68.97,16,8,20,44,44.44,16,10,17,43,48.48,27,10,5,42,84.38
22111,16,9,18,43,47.06,16,12,13,41,55.17,9,8,27,44,25.0,22,10,11,43,66.67,11,10,21,42,34.38
22112,20,9,14,43,58.82,15,12,14,41,51.72,22,8,14,44,61.11,8,10,25,43,24.24,17,10,15,42,53.12
22113,16,9,18,43,47.06,23,12,6,41,79.31,31,8,5,44,86.11,28,10,5,43,84.85,30,10,2,42,93.75
22114,13,9,21,43,38.24,12,12,17,41,41.38,24,8,12,44,66.67,14,10,19,43,42.42,11,10,21,42,34.38
22115,33,9,1,43,97.06,14,12,15,41,48.28,22,8,14,44,61.11,20,10,13,43,60.61,16,10,16,42,50.0
22116,10,9,24,43,29.41,9,12,20,41,31.03,18,8,18,44,50.0,15,10,18,43,45.45,19,10,13,42,59.38
22117,14,9,20,43,41.18,26,12,3,41,89.66,22,8,14,44,61.11,17,10,16,43,51.52,9,10,23,42,28.12
22118,12,9,22,43,35.29,15,12,14,41,51.72,19,8,17,44,52.78,30,10,3,43,90.91,9,10,23,42,28.12
22119,18,9,16,43,52.94,14,12,15,41,48.28,9,8,27,44,25.0,31,10,2,43,93.94,17,10,15,42,53.12
22120,15,9,19,43,44.12,16,12,13,41,55.17,30,8,6,44,83.33,19,10,14,43,57.58,24,10,8,42,75.0
22121,9,9,25,43,26.47,20,12,9,41,68.97,24,8,12,44,66.67,26,10,7,43,78.79,14,10,18,42,43.75
22122,16,9,18,43,47.06,16,12,13,41,55.17,20,8,16,44,55.56,16,10,17,43,48.48,21,10,11,42,65.62
22123,14,9,20,43,41.18,17,12,12,41,58.62,19,8,17,44,52.78,18,10,15,43,54.55,11,10,21,42,34.38
22124,26,9,8,43,76.47,12,12,17,41,41.38,35,8,1,44,97.22,20,10,13,43,60.61,19,10,13,42,59.38
22125,15,9,19,43,44.12,9,12,20,41,31.03,26,8,10,44,72.22,24,10,9,43,72.73,25,10,7,42,78.12
22126,8,9,26,43,23.53,28,12,1,41,96.55,10,8,26,44,27.78,32,10,1,43,96.97,30,10,2,42,93.75
22127,15,9,19,43,44.12,5,12,24,41,17.24,8,8,28,44,22.22,24,10,9,43,72.73,5,10,27,42,15.62
22128,18,9,16,43,52.94,17,12,12,41,58.62,11,8,25,44,30.56,25,10,8,43,75.76,19,10,13,42,59.38
22129,25,9,9,43,73.53,20,12,9,41,68.97,8,8,28,44,22.22,23,10,10,43,69.7,28,10,4,42,87.5
22130,9,9,25,43,26.47,5,12,24,41,17.24,23,8,13,44,63.89,10,10,23,43,30.3,31,10,1,42,96.88
22131,25,9,9,43,73.53,26,12,3,41,89.66,19,8,17,44,52.78,30,10,3,43,90.91,16,10,16,42,50.0
22132,22,9,12,43,64.71,18,12,11,41,62.07,16,8,20,44,44.44,14,10,19,43,42.42,14,10,18,42,43.75
22133,18,9,16,43,52.94,18,12,11,41,62.07,15,8,21,44,41.67,21,10,12,43,63.64,24,10,8,42,75.0
22134,16,9,18,43,47.06,8,12,21,41,27.59,19,8,17,44,52.78,18,10,15,43,54.55,16,10,16,42,50.0
22135,6,9,28,43,17.65,12,12,17,41,41.38,22,8,14,44,61.11,18,10,15,43,54.55,21,10,11,42,65.62
22136,26,9,8,43,76.47,26,12,3,41,89.66,23,8,13,44,63.89,20,10,13,43,60.61,29,10,3,42,90.62
22137,17,9,17,43,50.0,23,12,6,41,79.31,31,8,5,44,86.11,19,10,14,43,57.58,27,10,5,42,84.38
22138,19,9,15,43,55.88,23,12,6,41,79.31,15,8,21,44,41.67,15,10,18,43,45.45,14,10,18,42,43.75
22139,29,9,5,43,85.29,27,12,2,41,93.1,29,8,7,44,80.56,14,10,19,43,42.42,16,10,16,42,50.0
22140,12,9,22,43,35.29,20,12,9,41,68.97,22,8,14,44,61.11,8,10,25,43,24.24,27,10,5,42,84.38
22141,6,9,28,43,17.65,9,12,20,41,31.03,25,8,11,44,69.44,27,10,6,43,81.82,28,10,4,42,87.5
22142,27,9,7,43,79.41,19,12,10,41,65.52,16,8,20,44,44.44,29,10,4,43,87.88,10,10,22,42,31.25
22143,17,9,17,43,50.0,15,12,14,41,51.72,27,8,9,44,75.0,18,10,15,43,54.55,27,10,5,42,84.38
22144,28,9,6,43,82.35,7,12,22,41,24.14,17,8,19,44,47.22,22,10,11,43,66.67,8,10,24,42,25.0
22145,18,9,16,43,52.94,5,12,24,41,17.24,23,8,13,44,63.89,16,10,17,43,48.48,15,10,17,42,46.88
22146,25,9,9,43,73.53,13,12,16,41,44.83,17,8,19,44,47.22,26,10,7,43,78.79,30,10,2,42,93.75
22147,23,9,11,43,67.65,16,12,13,41,55.17,31,8,5,44,86.11,15,10,18,43,45.45,15,10,17,42,46.88
22148,20,9,14,43,58.82,17,12,12,41,58.62,32,8,4,44,88.89,6,10,27,43,18.18,21,10,11,42,65.62
22149,10,9,24,43,29.41,10,12,19,41,34.48,16,8,20,44,44.44,21,10,12,43,63.64,14,10,18,42,43.75
22150,17,9,17,43,50.0,19,12,10,41,65.52,16,8,20,44,44.44,23,10,10,43,69.7,19,10,13,42,59.38
